Order_ID,Customer_Name,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Date,Region,Sales_Channel
ORD-00543,Henry,Books,Novel,6,234.58,0.24,2026-01-25 22:07:17.383908,North,Online
ORD-00544,Jack,Sports,Cereal,1,182.1,0.26,2026-05-19 22:07:17.383910,East,Store
ORD-00545,Ivy,Electronics,Novel,4,55.95,,2025-09-19 22:07:17.383912,East,Store
ORD-00546,Bob,Sports,Phone,7,248.2,0.29,2025-08-10 22:07:17.383914,South,Catalog
ORD-00547,Jack,Clothing,Phone,1,461.16,0.1,2026-02-03 22:07:17.383916,East,Store
ORD-00548,Bob,Home,Cookbook,8,29.63,0.2,2026-07-02 22:07:17.383917,West,Catalog
ORD-00549,Eve,Books,Ball,6,152.82,0.23,2026-04-08 22:07:17.383919,North,Store
ORD-00550,Eve,Food,Jeans,5,111.7,0.24,2025-09-04 22:07:17.383921,South,Store
ORD-00551,Frank,Home,Table,9,126.69,0.28,2025-12-09 22:07:17.383923,West,Store
ORD-00552,Charlie,Sports,Table,2,455.13,0.09,2025-12-20 22:07:17.383925,North,Online
ORD-00553,Henry,Books,Jeans,5,239.35,0.26,2026-05-16 22:07:17.383926,West,Catalog
ORD-00554,Alice,Sports,Laptop,6,238.49,0.04,2026-05-01 22:07:17.383928,South,Online
ORD-00555,Frank,Clothing,Ball,7,382.68,0.21,2026-04-12 22:07:17.383930,South,Store
ORD-00556,David,Electronics,Novel,5,85.7,0.22,2026-06-15 22:07:17.383932,West,Online
ORD-00557,Alice,Books,Laptop,9,248.76,,2026-07-11 22:07:17.383933,North,Catalog
ORD-00558,Grace,Clothing,Lamp,1,220.69,0.08,2025-09-30 22:07:17.383935,East,Store
ORD-00559,Ivy,Clothing,Jeans,7,302.49,0.26,2025-09-14 22:07:17.383937,East,Online
ORD-00560,David,Books,Novel,7,499.78,0.05,2026-01-24 22:07:17.383939,West,Online
ORD-00561,David,Sports,Table,4,387.03,0.02,2025-10-29 22:07:17.383940,South,Catalog
ORD-00562,Frank,Food,T-Shirt,9,204.95,0.22,2026-07-11 22:07:17.383942,North,Online
ORD-00563,Charlie,Clothing,Cookbook,5,415.5,0.14,2026-03-26 22:07:17.383944,North,Catalog
ORD-00564,Frank,Home,Table,4,93.65,0.25,2025-08-05 22:07:17.383946,South,Store
ORD-00565,Grace,Clothing,Ball,7,24.93,0.12,2026-05-28 22:07:17.383948,East,Store
ORD-00566,Jack,Food,Phone,4,110.18,0.05,2026-06-14 22:07:17.383950,North,Online
ORD-00567,Jack,Sports,T-Shirt,3,176.8,0.25,2025-08-22 22:07:17.383951,West,Store
ORD-00568,Charlie,Sports,Cookbook,9,260.18,0.16,2026-03-18 22:07:17.383953,East,Store
ORD-00569,Grace,Home,Cookbook,8,311.41,0.06,2026-02-01 22:07:17.383955,West,Online
ORD-00570,Charlie,Clothing,Lamp,1,456.2,0.22,2026-06-19 22:07:17.383957,East,Store
ORD-00571,Bob,Sports,Lamp,7,259.83,0.15,2025-11-07 22:07:17.383958,South,Online
ORD-00572,Jack,Food,Cereal,9,255.63,0.18,2026-07-19 22:07:17.383960,West,Catalog
ORD-00573,,Books,Table,8,34.62,0.14,2025-12-18 22:07:17.383962,West,Catalog
ORD-00574,Henry,Electronics,Table,8,27.11,0.25,2026-07-13 22:07:17.383964,South,Catalog
ORD-00575,Ivy,Electronics,Table,6,280.07,0.25,2025-08-31 22:07:17.383965,West,Online
ORD-00576,,Electronics,Cereal,4,224.71,0.21,2026-03-29 22:07:17.383967,East,Online
ORD-00577,Alice,Clothing,Laptop,8,421.2,0.03,2026-01-21 22:07:17.383969,North,Store
ORD-00578,Charlie,Home,Cookbook,3,88.73,0.25,2025-07-27 22:07:17.383971,North,Store
ORD-00579,Ivy,Sports,T-Shirt,9,22.24,0.2,2026-03-30 22:07:17.383973,South,Store
ORD-00580,Alice,Books,Ball,2,230.03,0.21,2026-02-12 22:07:17.383975,East,Store
ORD-00581,Ivy,Food,Cookbook,2,126.36,0.11,2026-05-18 22:07:17.383976,West,Store
ORD-00582,Henry,Books,Lamp,7,34.31,0.26,2026-01-05 22:07:17.383978,West,Online
ORD-00583,Alice,Food,Novel,4,365.05,0.22,2026-06-23 22:07:17.383980,North,Online
ORD-00584,Frank,Clothing,Phone,8,64.68,0.03,2026-05-10 22:07:17.383982,West,Catalog
ORD-00585,Eve,Electronics,Cereal,9,308.08,0.12,2025-11-29 22:07:17.383983,North,Catalog
ORD-00586,Frank,Clothing,Jeans,7,147.71,0.27,2025-08-31 22:07:17.383985,South,Catalog
ORD-00587,Jack,Home,Novel,5,95.01,0.01,2026-05-19 22:07:17.383987,West,Catalog
ORD-00588,Eve,Home,Ball,8,196.08,0.29,2026-05-15 22:07:17.383989,East,Online
ORD-00589,Frank,Food,Table,4,402.71,0.2,2025-09-30 22:07:17.383990,West,Online
ORD-00590,Eve,Sports,Lamp,2,202.13,0.19,2026-07-04 22:07:17.383992,North,Online
ORD-00591,Eve,Sports,Lamp,6,377.88,0.08,2025-12-10 22:07:17.383994,South,Store
ORD-00592,David,Food,Lamp,9,71.49,0.07,2026-01-06 22:07:17.383996,North,Store
ORD-00593,Charlie,Home,Table,1,388.66,0.28,2026-06-15 22:07:17.383998,West,Catalog
ORD-00594,,Home,Jeans,7,126.1,0.09,2026-03-01 22:07:17.384000,North,Store
ORD-00595,David,Home,Cereal,9,341.92,0.23,2026-06-09 22:07:17.384001,North,Online
ORD-00596,Ivy,Clothing,Novel,9,287.23,,2025-09-01 22:07:17.384003,South,Catalog
ORD-00597,Bob,Home,Table,3,465.28,0.04,2026-04-24 22:07:17.384005,East,Catalog
ORD-00598,Ivy,Books,Ball,5,199.79,0.0,2025-11-28 22:07:17.384007,West,Store
ORD-00599,Alice,Electronics,Cereal,8,42.42,0.16,2026-05-15 22:07:17.384009,South,Catalog
ORD-00600,Alice,Home,Ball,8,19.39,0.29,2026-02-08 22:07:17.384011,East,Store
ORD-00601,Eve,Food,Cereal,4,415.16,0.11,2026-03-16 22:07:17.384012,North,Store
ORD-00602,Frank,Electronics,Jeans,1,267.12,0.11,2025-12-22 22:07:17.384014,East,Catalog
ORD-00603,Frank,Clothing,Phone,1,389.87,0.1,2025-08-18 22:07:17.384016,North,Store
ORD-00604,Charlie,Food,Ball,4,124.87,0.16,2026-04-26 22:07:17.384018,North,Store
ORD-00605,Grace,Electronics,Table,6,179.09,0.13,2025-08-23 22:07:17.384020,South,Store
ORD-00606,Ivy,Food,Cereal,8,24.75,0.26,2025-11-14 22:07:17.384022,North,Store
ORD-00607,Jack,Clothing,Lamp,6,481.13,0.15,2025-08-09 22:07:17.384023,South,Catalog
ORD-00608,Henry,Books,Cookbook,9,337.26,0.15,2026-05-13 22:07:17.384025,East,Online
ORD-00609,Frank,Clothing,Lamp,9,467.27,0.04,2026-02-09 22:07:17.384027,East,Online
ORD-00610,Henry,Clothing,Laptop,2,140.09,0.29,2026-06-05 22:07:17.384029,North,Store
ORD-00611,Eve,Food,Phone,1,309.62,0.07,2026-06-02 22:07:17.384030,South,Store
ORD-00612,Henry,Sports,Phone,2,342.46,0.02,2025-10-08 22:07:17.384032,North,Store
ORD-00613,Jack,Home,Lamp,5,165.6,0.2,2025-10-19 22:07:17.384034,South,Online
ORD-00614,David,Home,Novel,4,425.57,0.18,2026-04-01 22:07:17.384036,South,Store
ORD-00615,Jack,Books,Jeans,4,474.11,0.12,2025-11-27 22:07:17.384038,South,Catalog
ORD-00616,Henry,Books,Ball,9,443.58,0.13,2026-03-13 22:07:17.384039,East,Catalog
ORD-00617,Jack,Home,Table,8,372.14,0.24,2025-10-23 22:07:17.384041,South,Catalog
ORD-00618,Bob,Sports,Phone,6,145.96,0.06,2026-02-08 22:07:17.384043,East,Online
ORD-00619,Eve,Home,Lamp,1,147.99,0.25,2025-10-04 22:07:17.384045,South,Store
ORD-00620,Ivy,Sports,Lamp,2,482.05,0.19,2025-11-23 22:07:17.384047,East,Store
ORD-00621,David,Books,Jeans,6,15.04,0.13,2025-09-07 22:07:17.384049,West,Store
ORD-00622,Frank,Electronics,Jeans,2,360.86,0.14,2026-03-08 22:07:17.384050,East,Online
ORD-00623,Alice,Food,T-Shirt,5,356.06,0.08,2026-05-06 22:07:17.384052,East,Online
ORD-00624,Ivy,Books,T-Shirt,5,315.12,0.23,2026-02-04 22:07:17.384054,North,Online
ORD-00625,Alice,Books,Novel,6,495.15,0.15,2026-03-23 22:07:17.384056,South,Online
ORD-00626,Eve,Clothing,Novel,6,162.82,0.1,2026-01-29 22:07:17.384057,West,Catalog
ORD-00627,David,Clothing,Laptop,6,176.59,0.18,2025-09-27 22:07:17.384059,North,Online
ORD-00628,Charlie,Clothing,Novel,2,48.68,0.3,2026-05-03 22:07:17.384061,South,Online
ORD-00629,Frank,Food,Cereal,3,226.97,0.13,2026-04-28 22:07:17.384063,West,Online
ORD-00630,Bob,Clothing,Jeans,6,137.91,0.28,2025-12-11 22:07:17.384064,West,Store
ORD-00631,Charlie,Sports,Table,8,178.26,0.1,2026-07-08 22:07:17.384066,West,Store
ORD-00632,Eve,Home,Cereal,1,418.94,0.02,2025-09-17 22:07:17.384068,South,Store
ORD-00633,Ivy,Electronics,Ball,1,468.39,0.06,2025-07-31 22:07:17.384070,West,Catalog
ORD-00634,Bob,Books,Lamp,2,101.01,0.13,2026-02-11 22:07:17.384072,West,Catalog
ORD-00635,Jack,Sports,Novel,6,192.53,0.07,2026-04-17 22:07:17.384074,North,Online
ORD-00636,,Electronics,Lamp,9,465.03,0.0,2026-02-18 22:07:17.384075,East,Store
ORD-00637,Bob,Sports,Phone,4,40.29,0.27,2026-07-22 22:07:17.384077,South,Catalog
ORD-00638,Eve,Sports,Laptop,3,55.26,0.25,2025-08-08 22:07:17.384079,East,Store
ORD-00639,Grace,Books,Phone,8,89.77,0.22,2026-02-05 22:07:17.384081,North,Catalog
ORD-00640,Henry,Home,Laptop,9,301.65,0.05,2025-09-12 22:07:17.384083,East,Catalog
ORD-00641,Alice,Clothing,T-Shirt,5,83.73,0.04,2025-09-02 22:07:17.384085,West,Online
ORD-00642,Frank,Food,Lamp,9,484.36,0.02,2026-04-23 22:07:17.384087,West,Online
ORD-00643,Alice,Home,Laptop,2,228.89,0.22,2026-01-24 22:07:17.384088,South,Catalog
ORD-00644,Bob,Food,Cookbook,3,255.74,0.28,2025-12-05 22:07:17.384090,South,Online
ORD-00645,Alice,Books,Cereal,7,130.86,0.13,2025-09-26 22:07:17.384092,South,Catalog
ORD-00646,Eve,Books,Laptop,7,240.77,0.04,2026-02-26 22:07:17.384094,North,Catalog
ORD-00647,Jack,Books,Laptop,6,334.34,0.15,2025-10-17 22:07:17.384096,South,Store
ORD-00648,Ivy,Electronics,Cereal,6,378.08,0.1,2026-01-16 22:07:17.384098,North,Online
ORD-00649,Frank,Food,Lamp,2,379.4,0.11,2025-08-11 22:07:17.384099,West,Online
ORD-00650,Alice,Home,Lamp,6,293.17,0.19,2025-08-08 22:07:17.384101,East,Online
ORD-00651,Alice,Home,Cereal,4,453.14,,2025-09-13 22:07:17.384103,West,Store
ORD-00652,Bob,Sports,Phone,3,410.53,0.03,2026-03-18 22:07:17.384105,West,Store
ORD-00653,Ivy,Sports,Cookbook,2,380.95,0.01,2026-07-17 22:07:17.384107,West,Store
ORD-00654,Charlie,Sports,Table,1,37.25,0.3,2026-06-07 22:07:17.384109,South,Online
ORD-00655,Alice,Books,Ball,5,13.37,0.07,2026-06-01 22:07:17.384111,South,Online
ORD-00656,Eve,Home,Cookbook,2,114.1,0.02,2026-01-18 22:07:17.384112,South,Online
ORD-00657,Grace,Food,Lamp,2,335.13,0.06,2026-06-16 22:07:17.384114,East,Store
ORD-00658,Frank,Books,Table,7,211.49,0.01,2025-12-10 22:07:17.384116,South,Store
ORD-00659,Alice,Electronics,T-Shirt,8,207.18,0.12,2026-06-01 22:07:17.384118,North,Catalog
ORD-00660,Eve,Sports,Novel,8,443.45,,2025-12-12 22:07:17.384119,West,Store
ORD-00661,Eve,Books,Laptop,4,448.83,0.1,2026-02-20 22:07:17.384121,East,Catalog
ORD-00662,Frank,Books,Cereal,1,455.5,0.13,2026-06-06 22:07:17.384123,East,Online
ORD-00663,Charlie,Electronics,Cereal,7,163.8,0.2,2025-08-07 22:07:17.384125,East,Store
ORD-00664,Eve,Clothing,Laptop,1,348.62,0.15,2026-02-27 22:07:17.384127,East,Online
ORD-00665,,Home,Novel,4,143.1,0.26,2026-05-21 22:07:17.384128,East,Online
ORD-00666,Eve,Food,Ball,8,103.4,0.26,2025-08-09 22:07:17.384130,North,Online
ORD-00667,Eve,Clothing,Novel,2,100.47,0.0,2026-01-23 22:07:17.384132,West,Online
ORD-00668,Eve,Sports,Table,6,177.63,0.23,2026-03-21 22:07:17.384134,East,Store
ORD-00669,,Books,Novel,6,220.68,0.14,2026-01-26 22:07:17.384136,West,Online
ORD-00670,Jack,Electronics,Table,9,417.17,0.3,2026-06-15 22:07:17.384138,South,Catalog
ORD-00671,Charlie,Electronics,Novel,5,68.75,0.14,2025-11-06 22:07:17.384139,East,Store
ORD-00672,Alice,Home,Ball,4,370.11,0.3,2026-07-21 22:07:17.384141,East,Online
ORD-00673,Eve,Clothing,Ball,5,270.41,0.23,2026-05-21 22:07:17.384143,West,Store
ORD-00674,Ivy,Home,Lamp,5,151.09,0.07,2026-06-25 22:07:17.384145,East,Catalog
ORD-00675,Alice,Books,Laptop,8,251.48,0.16,2026-07-13 22:07:17.384147,East,Online
ORD-00676,Charlie,Home,Ball,8,156.97,0.3,2026-04-18 22:07:17.384149,East,Catalog
ORD-00677,David,Food,Table,2,302.08,0.26,2025-07-31 22:07:17.384150,North,Online
ORD-00678,Alice,Electronics,Ball,7,222.58,0.03,2026-01-02 22:07:17.384152,North,Catalog
ORD-00679,Alice,Electronics,Lamp,8,90.56,0.21,2026-07-03 22:07:17.384154,East,Online
ORD-00680,Henry,Sports,Cereal,6,67.13,0.1,2026-06-15 22:07:17.384156,North,Store
ORD-00681,Bob,Sports,Table,5,277.88,0.0,2025-12-13 22:07:17.384158,South,Online
ORD-00682,Henry,Books,Lamp,9,452.18,0.12,2026-04-13 22:07:17.384159,East,Store
ORD-00683,Grace,Food,Phone,3,178.54,,2026-06-08 22:07:17.384161,South,Online
ORD-00684,Jack,Clothing,Phone,4,369.17,0.25,2026-05-19 22:07:17.384163,West,Online
ORD-00685,Jack,Home,T-Shirt,9,332.74,0.1,2026-04-24 22:07:17.384165,South,Catalog
ORD-00686,Bob,Books,Novel,6,466.46,0.25,2026-02-10 22:07:17.384166,West,Catalog
ORD-00687,Frank,Sports,Laptop,8,412.28,0.0,2026-04-04 22:07:17.384168,East,Catalog
ORD-00688,Frank,Home,Jeans,7,287.64,0.09,2025-08-20 22:07:17.384170,West,Online
ORD-00689,Charlie,Sports,Cookbook,2,331.94,0.07,2026-03-23 22:07:17.384172,West,Online
ORD-00690,Bob,Home,Lamp,3,450.21,0.07,2026-01-12 22:07:17.384173,South,Online
ORD-00691,Alice,Clothing,Cereal,1,205.76,0.02,2026-04-16 22:07:17.384175,South,Store
ORD-00692,Frank,Books,Cookbook,9,170.13,0.06,2025-10-06 22:07:17.384177,South,Store
ORD-00693,Eve,Home,Cereal,7,15.3,0.17,2026-02-15 22:07:17.384179,East,Online
ORD-00694,Ivy,Food,Cookbook,1,415.01,0.09,2026-04-12 22:07:17.384181,East,Catalog
ORD-00695,Alice,Electronics,Lamp,3,402.48,0.13,2025-10-16 22:07:17.384182,South,Catalog
ORD-00696,Grace,Food,Jeans,4,61.18,0.11,2026-06-11 22:07:17.384184,East,Catalog
ORD-00697,Eve,Food,Cookbook,4,292.66,0.26,2026-05-01 22:07:17.384186,East,Online
ORD-00698,Eve,Electronics,Lamp,5,237.35,0.27,2026-01-14 22:07:17.384188,West,Catalog
ORD-00699,Bob,Food,Ball,3,68.17,0.15,2026-06-03 22:07:17.384189,West,Online
ORD-00700,,Home,Jeans,3,490.48,0.1,2025-12-26 22:07:17.384191,South,Store
ORD-00701,Grace,Home,Table,1,115.2,0.03,2026-03-20 22:07:17.384193,East,Catalog
ORD-00702,Frank,Home,Cereal,7,42.94,0.29,2026-05-16 22:07:17.384195,West,Store
ORD-00703,Bob,Electronics,Phone,1,301.48,0.02,2025-11-01 22:07:17.384196,North,Catalog
ORD-00704,Frank,Food,Novel,2,372.04,0.09,2025-11-08 22:07:17.384198,East,Online
ORD-00705,Bob,Electronics,Phone,4,25.9,0.09,2026-01-17 22:07:17.384200,North,Online
ORD-00706,Bob,Home,Jeans,4,332.77,0.1,2025-12-06 22:07:17.384202,South,Online
ORD-00707,Bob,Food,Table,5,270.82,0.05,2026-01-16 22:07:17.384204,East,Online
ORD-00708,Charlie,Food,Cereal,2,60.6,0.23,2026-07-14 22:07:17.384206,South,Catalog
ORD-00709,Bob,Sports,Table,4,94.54,0.04,2026-04-01 22:07:17.384208,South,Store
ORD-00710,David,Sports,Cookbook,1,288.31,0.19,2026-05-09 22:07:17.384209,South,Online
ORD-00711,Ivy,Clothing,Cereal,2,155.22,0.04,2026-02-10 22:07:17.384211,South,Catalog
ORD-00712,Frank,Books,Cookbook,1,469.77,0.02,2026-04-30 22:07:17.384213,South,Store
ORD-00713,Alice,Sports,Lamp,4,411.18,0.27,2026-06-05 22:07:17.384215,East,Online
ORD-00714,Henry,Electronics,Jeans,4,491.95,,2025-09-01 22:07:17.384216,North,Store
ORD-00715,Grace,Sports,Lamp,7,137.24,0.25,2026-01-28 22:07:17.384218,East,Online
ORD-00716,Jack,Clothing,T-Shirt,9,485.16,0.16,2025-12-18 22:07:17.384220,East,Store
ORD-00717,Charlie,Food,Table,9,221.3,0.02,2026-01-16 22:07:17.384222,East,Store
ORD-00718,Alice,Clothing,Cookbook,5,180.28,0.29,2025-08-12 22:07:17.384224,West,Online
ORD-00719,Eve,Food,Ball,1,34.67,0.07,2025-12-06 22:07:17.384225,West,Catalog
ORD-00720,David,Food,Lamp,1,35.85,0.26,2025-11-11 22:07:17.384227,East,Store
ORD-00721,Jack,Books,T-Shirt,6,349.09,0.05,2025-11-30 22:07:17.384229,North,Online
ORD-00722,Henry,Sports,Laptop,2,234.39,0.26,2026-06-28 22:07:17.384231,East,Store
ORD-00723,Alice,Electronics,Phone,8,121.0,,2026-05-13 22:07:17.384233,South,Store
ORD-00724,Jack,Electronics,Cereal,9,310.85,0.15,2025-11-05 22:07:17.384235,West,Catalog
ORD-00725,Alice,Home,T-Shirt,4,133.9,0.23,2025-11-12 22:07:17.384236,West,Store
ORD-00726,David,Food,Jeans,5,293.04,0.28,2025-10-26 22:07:17.384238,East,Store
ORD-00727,Henry,Electronics,Lamp,8,186.01,0.27,2026-03-23 22:07:17.384240,East,Online
ORD-00728,Eve,Books,Jeans,3,413.54,0.25,2026-03-02 22:07:17.384242,North,Online
ORD-00729,Bob,Food,Phone,5,412.14,0.27,2025-11-09 22:07:17.384244,North,Catalog
ORD-00730,Frank,Books,Ball,3,243.9,0.06,2026-03-02 22:07:17.384246,South,Store
ORD-00731,Eve,Electronics,Table,3,181.9,0.09,2025-11-07 22:07:17.384247,East,Store
ORD-00732,Bob,Electronics,Table,3,187.65,,2026-06-07 22:07:17.384249,East,Store
ORD-00733,Charlie,Home,Jeans,7,404.8,0.11,2025-08-07 22:07:17.384251,East,Catalog
ORD-00734,Ivy,Electronics,Cookbook,7,170.81,,2026-07-11 22:07:17.384253,West,Store
ORD-00735,Grace,Food,Ball,7,112.44,0.16,2025-12-28 22:07:17.384255,South,Online
ORD-00736,Grace,Food,Table,8,51.5,0.05,2025-09-16 22:07:17.384257,North,Catalog
ORD-00737,Frank,Food,Ball,5,238.68,0.21,2025-12-01 22:07:17.384259,West,Online
ORD-00738,Henry,Home,T-Shirt,5,246.24,0.05,2026-02-25 22:07:17.384261,West,Online
ORD-00739,David,Home,Ball,4,422.05,0.09,2025-09-05 22:07:17.384262,West,Catalog
ORD-00740,Henry,Electronics,Novel,7,118.41,,2026-02-19 22:07:17.384264,West,Online
ORD-00741,David,Clothing,Phone,4,196.69,0.24,2026-02-08 22:07:17.384266,South,Store
ORD-00742,Henry,Clothing,Table,2,406.12,0.22,2026-04-25 22:07:17.384268,East,Catalog
ORD-00743,Ivy,Home,Ball,4,413.58,0.19,2026-01-19 22:07:17.384269,North,Online
ORD-00744,Charlie,Electronics,Jeans,8,198.46,0.05,2025-09-09 22:07:17.384271,North,Store
ORD-00745,Charlie,Clothing,Laptop,9,234.97,0.16,2025-07-31 22:07:17.384273,West,Store
ORD-00746,Bob,Electronics,Novel,3,158.61,0.03,2026-01-31 22:07:17.384275,West,Online
ORD-00747,Jack,Electronics,Novel,7,466.95,0.11,2025-12-19 22:07:17.384277,South,Store
ORD-00748,Charlie,Electronics,Cookbook,9,68.14,0.12,2025-11-02 22:07:17.384278,West,Catalog
ORD-00749,Charlie,Sports,Ball,4,467.54,0.01,2026-04-18 22:07:17.384281,North,Online
ORD-00750,Eve,Food,Cookbook,3,345.09,0.08,2026-03-29 22:07:17.384282,North,Store
ORD-00751,Eve,Electronics,Cookbook,5,270.47,0.29,2026-01-06 22:07:17.384284,East,Store
ORD-00752,Bob,Sports,Laptop,1,26.0,0.29,2025-09-07 22:07:17.384286,East,Online
ORD-00753,,Home,T-Shirt,3,243.04,0.11,2026-07-03 22:07:17.384288,North,Online
ORD-00754,Frank,Clothing,Ball,8,209.8,0.01,2026-01-05 22:07:17.384289,North,Online
ORD-00755,Eve,Food,Lamp,8,89.0,0.05,2025-08-17 22:07:17.384291,South,Online
ORD-00756,Frank,Clothing,Table,4,331.64,0.12,2025-11-18 22:07:17.384293,South,Catalog
ORD-00757,Alice,Food,Cookbook,2,485.86,0.28,2025-10-21 22:07:17.384295,North,Online
ORD-00758,Eve,Clothing,Phone,8,285.47,0.04,2025-11-02 22:07:17.384297,West,Catalog
ORD-00759,Ivy,Food,Cereal,8,360.23,0.23,2026-05-27 22:07:17.384299,East,Catalog
ORD-00760,Jack,Clothing,Phone,4,43.54,0.03,2025-09-25 22:07:17.384301,North,Online
ORD-00761,Bob,Clothing,Laptop,3,214.66,,2026-06-23 22:07:17.384302,West,Catalog
ORD-00762,Alice,Clothing,Laptop,2,67.02,0.11,2025-11-17 22:07:17.384304,North,Online
ORD-00763,Jack,Clothing,Jeans,9,310.27,0.23,2026-04-22 22:07:17.384306,East,Online
ORD-00764,Ivy,Home,T-Shirt,1,469.86,0.1,2025-11-01 22:07:17.384308,East,Store
ORD-00765,Jack,Electronics,Table,7,334.27,0.19,2025-10-26 22:07:17.384310,South,Online
ORD-00766,Ivy,Books,Cookbook,5,47.63,,2026-04-21 22:07:17.384312,South,Store
ORD-00767,Ivy,Sports,Phone,8,183.79,0.04,2026-02-20 22:07:17.384313,South,Catalog
ORD-00768,Frank,Books,Cereal,4,279.83,,2025-10-12 22:07:17.384315,South,Store
ORD-00769,Henry,Books,Laptop,7,207.57,0.28,2026-05-05 22:07:17.384317,East,Catalog
ORD-00770,Alice,Food,Laptop,5,418.49,0.27,2025-10-05 22:07:17.384319,West,Online
ORD-00771,Jack,Electronics,T-Shirt,5,409.19,0.19,2026-05-01 22:07:17.384321,West,Catalog
ORD-00772,David,Food,Cereal,9,309.8,,2025-07-24 22:07:17.384322,West,Catalog
ORD-00773,Alice,Electronics,Cereal,9,192.99,0.02,2026-06-17 22:07:17.384324,North,Online
ORD-00774,Henry,Electronics,T-Shirt,9,135.11,0.1,2025-08-16 22:07:17.384326,South,Catalog
ORD-00775,Alice,Clothing,Laptop,6,61.88,,2025-08-31 22:07:17.384328,South,Online
ORD-00776,Charlie,Home,Table,6,183.9,0.19,2025-12-04 22:07:17.384330,East,Store
ORD-00777,David,Clothing,Ball,5,212.45,0.11,2026-04-22 22:07:17.384332,East,Online
ORD-00778,Henry,Home,Ball,9,341.15,0.04,2025-08-22 22:07:17.384334,North,Online
ORD-00779,Frank,Food,T-Shirt,8,332.5,0.18,2026-04-13 22:07:17.384336,North,Catalog
ORD-00780,Jack,Home,Cereal,7,44.35,0.24,2026-02-08 22:07:17.384338,West,Store
ORD-00781,Grace,Food,Cookbook,7,203.68,,2026-02-15 22:07:17.384340,East,Online
ORD-00782,Henry,Books,T-Shirt,6,99.07,0.04,2026-07-10 22:07:17.384341,South,Store
ORD-00783,Bob,Books,Table,5,86.84,0.06,2025-12-11 22:07:17.384343,West,Store
ORD-00784,Jack,Home,T-Shirt,4,415.38,0.07,2026-05-12 22:07:17.384345,South,Catalog
ORD-00785,Henry,Home,Novel,3,30.54,0.09,2025-11-17 22:07:17.384346,West,Online
ORD-00786,Charlie,Food,Phone,3,215.4,0.19,2026-04-24 22:07:17.384348,South,Catalog
ORD-00787,Grace,Clothing,Cereal,6,92.42,0.18,2025-12-20 22:07:17.384350,North,Online
ORD-00788,Charlie,Food,Jeans,4,440.87,0.21,2026-04-25 22:07:17.384351,West,Store
ORD-00789,Grace,Clothing,Jeans,6,282.95,0.11,2026-06-25 22:07:17.384353,South,Online
ORD-00790,Bob,Books,Cereal,3,123.38,0.25,2025-09-22 22:07:17.384355,South,Online
ORD-00791,Jack,Electronics,Table,4,256.19,0.06,2025-12-16 22:07:17.384357,East,Store
ORD-00792,Frank,Home,Novel,9,368.43,0.14,2025-08-30 22:07:17.384358,West,Store
ORD-00793,Charlie,Clothing,Novel,5,479.48,0.24,2025-12-21 22:07:17.384360,South,Online
ORD-00794,Charlie,Food,Laptop,7,118.02,0.05,2025-12-15 22:07:17.384362,East,Catalog
ORD-00795,Ivy,Books,Phone,2,444.23,0.03,2026-06-12 22:07:17.384364,South,Online
ORD-00796,Grace,Clothing,Ball,5,467.81,0.27,2026-03-11 22:07:17.384367,West,Store
ORD-00797,Eve,Food,Lamp,9,459.05,0.1,2026-06-12 22:07:17.384369,North,Catalog
ORD-00798,Jack,Home,Table,3,321.35,0.21,2026-02-10 22:07:17.384370,West,Store
ORD-00799,Grace,Home,Lamp,9,318.61,0.01,2025-07-28 22:07:17.384372,West,Store
ORD-00800,Ivy,Sports,Lamp,6,207.57,0.21,2025-10-14 22:07:17.384374,South,Catalog
ORD-00801,Alice,Electronics,Cereal,4,378.67,0.09,2026-05-27 22:07:17.384376,South,Store
ORD-00802,Grace,Sports,Jeans,7,270.33,0.02,2025-09-25 22:07:17.384378,West,Store
ORD-00803,Frank,Books,Jeans,8,341.94,0.18,2025-09-05 22:07:17.384379,East,Store
ORD-00804,Jack,Clothing,Ball,6,219.94,0.07,2026-06-29 22:07:17.384381,East,Store
ORD-00805,Ivy,Books,Cereal,5,368.43,0.12,2026-05-12 22:07:17.384383,East,Store
ORD-00806,Alice,Food,Lamp,6,413.99,,2026-03-17 22:07:17.384385,South,Store
ORD-00807,David,Home,Cookbook,5,81.75,0.04,2026-04-28 22:07:17.384387,South,Store
ORD-00808,Ivy,Sports,Jeans,8,418.14,0.09,2025-08-28 22:07:17.384388,West,Store
ORD-00809,David,Sports,Table,1,274.75,0.03,2026-02-21 22:07:17.384390,North,Store
ORD-00810,Jack,Sports,Table,7,423.89,0.27,2026-01-23 22:07:17.384392,South,Online
ORD-00811,Charlie,Books,Laptop,2,221.34,,2026-03-21 22:07:17.384394,West,Online
ORD-00812,Ivy,Home,T-Shirt,9,195.73,0.15,2026-05-18 22:07:17.384395,West,Store
ORD-00813,Bob,Clothing,Cookbook,1,458.38,0.04,2026-07-18 22:07:17.384397,North,Online
ORD-00814,David,Food,Jeans,6,133.07,,2026-03-21 22:07:17.384399,East,Catalog
ORD-00815,,Clothing,Novel,9,423.66,0.28,2025-09-13 22:07:17.384401,West,Online
ORD-00816,Bob,Books,Jeans,1,247.17,0.05,2025-09-01 22:07:17.384403,West,Store
